,language,russian_ipa_segments,target_ipa_segments,count,corresponding_target_ipa
110,Akhvakh,k,0,2,"[""χːʷ-'a-ʒ-0-0-0-0"", 'k-a-0-t-u-ʃː-i-0-0']"
111,Akhvakh,k,d,1,"[""b-'a-d-r-a-ʒ-a-0""]"
112,Akhvakh,k,k,50,"['a-m-e-r-i-k-ã-0-0-ts', ""k-a-r-'eː-0-0-tsː"", 'k-a-r-eː-0-0-tsː', ""t-'u-r-0-k"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""u-k-r-a-'i-n-a"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""a-d-i-k-a-l-'o-0"", ""b-'o-tʃ-i-k-a"", ""d-'a-s-k-a"", ""i-s-p-'i-tʃ-k-a"", ""i-ʃ-k-'a-p-i"", ""j-a-ʃː-'i-k-i"", 'j-u-b-k-a', ""k-'e-t-o"", ""k-'i-r-i-ʕ-a-l-i-0"", ""k-'i-r-ʕ-a-l-i-0"", ""k-'u-r-p-a"", ""k-a-0-s-0-0-'a-r-0-0-a"", 'k-ã-0-t-oː-r-a', 'k-a-0-t-u-ʃ-k-a', 'k-a-0-t-u-ʃ-k-a', 'k-a-0-t-u-ʃː-i-0-0', ""k-a-r-'a-w-a-t-e"", ""k-a-ʁ-0-'a"", ""k-a-s-t-'u-0"", ""k-e-m-0-'e-t-i"", ""k-i-n-'i-ʃː-i-k'-a"", ""k-i-r-'i-m-d-i-ʃː-i-0"", ""l-'a-0-p-o-tʃ-k-a"", ""l-a-p-'a-t-i-k-a"", ""l-a-p-'a-t-k-a"", ""l-e-z-'e-0-k-a"", ""m-a-q'ː-u-l-'u-ʃː-k-a"", ""o-k-'o-l-i"", ""p-'i-0-k-a"", ""p-'i-0-k-a"", ""p-a-s-'a-k-e"", ""p-i-dʒ-'a-k-i"", ""p-i-s-k-u-0-t-'u-r-a"", ""r-e-z-'e-0-k-a"", ""sː-'i-m-i-tʃ-k-a"", ""t-'o-k-i"", ""t-'u-k-i"", ""tʃ-i-χ-'o-t-k-a"", ""u-t-0-'u-sː-k-a"", ""z-w-a-n-o-k-'i""]"
113,Akhvakh,k,k',9,"[""b-a-t-u-ʃː-'i-k'-a"", ""k-i-n-'i-ʃː-i-k'-a"", ""k'-'a-p'-i-l-i"", ""k'-'a-p'-l-i"", ""k'-e-b-'e-0-k'-i"", ""k'-e-b-'e-0-k'-i"", ""m-'a-0-k'-a"", ""p-a-r-'a-z-n-i-k'-e"", ""tʃ-'eː-0-n-i-k'-e""]"
114,Akhvakh,k,p,1,"[""t-'u-p-i""]"
115,Akhvakh,k,q'ː,1,"[""m-a-q'ː-u-l-'u-ʃː-k-a""]"
116,Akhvakh,k,qː,3,"[""p-a-ʃ-l-'i-qː-i"", ""qː-a-r-'oː-0-0"", ""qː-a-r-0-'oː-ɬ-e""]"
117,Akhvakh,k,χ,1,"[""t-'o-χ-t-o-r-o""]"
118,Akhvakh,k,χː,1,"[""sː-'o-t-i-χː-e""]"
119,Akhvakh,kʲ,k,11,"[""b-a-ʃ-k-'i-r"", ""k-i-t-'a-j-e-tsː"", ""k-i-t-'a-j-0-tsː"", ""k-i-t-'a-j-0-tsː"", ""k-i-t-'a-j"", ""p-a-t-'i-0-k-a"", ""k-e-0-p-'e-tʃ-i"", ""k-i-0-p-'i-tʃ-i"", ""k-i-l-'o"", ""n-'i-k-i-l-i"", ""t-u-0-k-'i""]"
120,Akhvakh,l,0,3,"[""a-0-m-a-sː-'e"", ""a-d-'i-j-a-0-0"", ""qː-a-r-'oː-0-0""]"
121,Akhvakh,l,l,22,"[""b-e-l-a-r-'u-s"", ""a-d-i-k-a-l-'o-0"", ""a-l-p-a-w-'i-t-i"", ""b-'a-l-ũ-0"", ""k-i-l-'o"", ""l-'a-0-p-o-tʃ-k-a"", ""l-'a-ɡ-i-r-i"", ""l-ã-0-p-'a"", ""l-a-p-'a-t-i-k-a"", ""l-a-p-'a-t-k-a"", ""l-a-p-sː-'a-0"", ""l-a-t-a-r-'e-0-0"", ""l-a-t-a-r-'e-j-a"", ""m-a-q'ː-u-l-'u-ʃː-k-a"", ""n-a-l-'u-k-a"", ""o-k-'o-l-i"", ""p-a-l-'a-sː-i"", ""p-a-l-a-t-'i-0-ts'ː-a"", ""p-a-l-a-t'-i-n-'o"", ""p-a-ʃ-l-'i-qː-i"", ""t-i-l-m-'a-tʃ-i"", ""ʕ-0-eː-r-a-p-u-l-'a-0""]"
122,Akhvakh,l,r,1,"[""b-'a-d-r-a-ʒ-a-0""]"
123,Akhvakh,l,ɬ,1,"[""qː-a-r-0-'oː-ɬ-e""]"
124,Akhvakh,l,ʕ,1,"[""χ-'aː-ʕ-a-t-e""]"
125,Akhvakh,lʲ,0,4,"[""k-a-0-s-0-0-'a-r-0-0-a"", ""p-a-0-t-'u"", ""p-i-s-k-u-0-t-'u-r-a"", ""u-tʃ-'i-t-ẽ-0-0-0-ts-a""]"
126,Akhvakh,lʲ,i,2,"[""u-tʃ-'i-tɬː-l-i"", ""u-tʃ-'i-tɬː-l-i""]"
127,Akhvakh,lʲ,l,16,"[""l-e-z-ɡ-'i-n"", ""l-e-z-ɡ-'i-n"", ""a-r-t-'e-l-i"", ""ɡ-a-l-i-p-'e"", ""k-'i-r-i-ʕ-a-l-i-0"", ""k-'i-r-ʕ-a-l-i-0"", ""k'-'a-p'-i-l-i"", ""k'-'a-p'-l-i"", ""l-'i-t-i-r-a"", ""m-i-l-'i-ts-0-0-a"", ""n-'i-k-i-l-i"", 'ʃː-e-n-e-l-o', ""t-'o-l-i"", 't-e-l-e-ɡ-a-r-0-a', ""t'-'u-p'-i-l-i"", ""w-a-l-'e-t-i""]"
128,Akhvakh,lʲ,lː,1,"[""m-i-lː-ĩ-'o-0""]"
129,Akhvakh,m,0,5,"[""ɡ-'a-r-a-0"", ""k-a-s-t-'u-0"", ""l-'a-0-p-o-tʃ-k-a"", ""l-ã-0-p-'a"", 't-e-l-e-ɡ-a-r-0-a']"
130,Akhvakh,m,b,1,"[""b-a-t-u-ʃː-'i-k'-a""]"
131,Akhvakh,m,m,8,"['a-m-e-r-i-k-ã-0-0-ts', ""a-0-m-a-sː-'e"", ""m-'a-0-k'-a"", ""m-'a-z-i"", ""m-a-ʃ-'i-n-a"", ""p-'e-r-m-a"", ""p-'o-r-m-a"", ""t-i-l-m-'a-tʃ-i""]"
132,Akhvakh,mʲ,m,14,"[""a-r-m-'e-n"", ""n-'e-m-0-ts"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""m-'e-t-r-a"", ""m-'i-t-i-r-a"", ""m-'i-t-r-a"", ""m-i-l-'i-ts-0-0-a"", ""m-i-lː-ĩ-'o-0"", ""m-i-n-'u-t-i"", ""n-'e-m-0-ts-a"", 'p-a-m-i-d-o-r-o', ""sː-'i-m-i-tʃ-k-a"", ""sː-i-m-'i-0-t-i""]"
133,Akhvakh,n,0,31,"['a-m-e-r-i-k-ã-0-0-ts', ""p-a-t-'i-0-k-a"", ""ts-i-ɡ-'a-0"", ""a-d-i-k-a-l-'o-0"", ""a-w-'a-0-s-i"", ""b-'a-d-r-a-ʒ-a-0"", ""b-'a-l-ũ-0"", ""b-i-t-'u-0"", ""k-'i-r-i-ʕ-a-l-i-0"", ""k-'i-r-ʕ-a-l-i-0"", ""k-a-0-s-0-0-'a-r-0-0-a"", 'k-ã-0-t-oː-r-a', ""k-i-r-'i-m-d-i-ʃː-i-0"", ""l-a-p-sː-'a-0"", ""l-e-z-'e-0-0"", ""l-e-z-'e-0-k-a"", ""m-i-lː-ĩ-'o-0"", ""p-'e-0-s-i-j-a"", ""p-'i-0-k-a"", ""p-'i-0-k-a"", ""p-a-l-a-t-'i-0-ts'ː-a"", ""p-i-0-s-'i-j-a"", ""p-u-r-ʒ-'i-0-0"", ""r-e-z-'e-0-0"", ""r-e-z-'e-0-k-a"", ""r-ẽ-ʔ-'u-0"", ""sː-ẽ-t-'e-0"", ""sː-i-m-'i-0-t-i"", ""tsː-ĩ-ɡ-'a-0"", ""w-'a-ɡ-u-0"", ""ʕ-0-eː-r-a-p-u-l-'a-0""]"
134,Akhvakh,n,m,1,"[""k-e-m-0-'e-t-i""]"
135,Akhvakh,n,n,21,"[""a-r-m-'e-n"", 'a-sː-e-t-i-n', 'a-sː-e-t-i-n', ""l-e-z-ɡ-'i-n"", ""l-e-z-ɡ-'i-n"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""tsː-i-ɡ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""u-k-r-a-'i-n-a"", ""u-χː-a-d-n-'oː-0"", ""hʷ-a-n-'a-r-i"", ""m-a-ʃ-'i-n-a"", ""m-i-n-'u-t-i"", ""n-a-l-'u-k-a"", ""p-a-l-a-t'-i-n-'o"", ""p-a-n-'a-r-i"", 'ʃː-e-n-e-l-o', ""z-w-a-n-o-k-'i"", 'χːʷ-a-ʒ-a-i-n-i']"
136,Akhvakh,n,r,1,['o-0-d-i-r-i']
137,Akhvakh,nʲ,0,3,"[""p-ẽ-0-s-i-a-n-'e-r-i"", ""sː-a-ʒ-'i-0"", ""u-tʃ-'i-t-ẽ-0-0-0-ts-a""]"
138,Akhvakh,nʲ,n,12,"[""n-'e-ɡ-r"", ""n-'e-m-0-ts"", ""hʷ-a-n-'eː-r-a"", ""k-i-n-'i-ʃː-i-k'-a"", ""n-'e-ɡ-r-a"", ""n-'e-m-0-ts-a"", ""n-'i-k-i-l-i"", ""p-a-n-'eː-r-a"", ""p-a-r-'a-z-n-i-k'-e"", ""p-ẽ-0-s-i-a-n-'e-r-i"", ""ʃː-i-p-a-n-0-'e-r-i"", ""tʃ-'eː-0-n-i-k'-e""]"
139,Akhvakh,o,o,1,['o-0-d-i-r-i']
140,Akhvakh,o,u,1,"[""u-t-0-'u-sː-k-a""]"
141,Akhvakh,p,0,1,"[""u-t-0-'u-sː-k-a""]"
142,Akhvakh,p,m,1,"[""k-i-r-'i-m-d-i-ʃː-i-0""]"
143,Akhvakh,p,p,16,"[""k-'u-r-p-a"", ""l-'a-0-p-o-tʃ-k-a"", ""l-ã-0-p-'a"", ""l-a-p-'a-t-i-k-a"", ""l-a-p-'a-t-k-a"", ""p-'o-tʃ-0-i"", ""p-'u-t-i"", ""p-a-0-t-'u"", ""p-a-l-'a-sː-i"", ""p-a-l-a-t-'i-0-ts'ː-a"", ""p-a-l-a-t'-i-n-'o"", 'p-a-m-i-d-o-r-o', ""p-a-p-0-r-'u-sː-i"", ""p-a-r-'a-z-n-i-k'-e"", ""p-u-r-ʒ-'i-0-0"", ""ʕ-0-eː-r-a-p-u-l-'a-0""]"
144,Akhvakh,p,p',2,"[""k'-'a-p'-i-l-i"", ""k'-'a-p'-l-i""]"
145,Akhvakh,pʲ,b,1,"[""k'-e-b-'e-0-k'-i""]"
146,Akhvakh,pʲ,p,11,"[""i-s-p-'i-tʃ-k-a"", ""k-e-0-p-'e-tʃ-i"", ""k-i-0-p-'i-tʃ-i"", ""p-'e-0-s-i-j-a"", ""p-'e-tʃ-i"", ""p-a-p-0-r-'u-sː-i"", ""p-ẽ-0-s-i-a-n-'e-r-i"", ""p-e-tʃ-'a-t-i"", ""p-i-0-s-'i-j-a"", ""p-i-dʒ-'a-k-i"", ""p-i-tʃ-'a-t-i""]"
147,Akhvakh,r,'u,1,"[""k-'u-r-p-a""]"
148,Akhvakh,r,0,9,"['k-a-0-t-u-ʃ-k-a', 'k-a-0-t-u-ʃː-i-0-0', ""k-e-0-p-'e-tʃ-i"", ""k-i-0-p-'i-tʃ-i"", ""m-'a-0-k'-a"", 'o-0-d-i-r-i', ""t-u-0-k-'i"", ""tʃ-'a-d-i-0"", ""tʃ-'a-k-a-0""]"
149,Akhvakh,r,a,1,['t-e-l-e-ɡ-a-r-0-a']
150,Akhvakh,r,i,1,"[""ʃː-'i-p-r-i""]"
151,Akhvakh,r,r,47,"['a-m-e-r-i-k-ã-0-0-ts', ""a-r-m-'e-n"", ""b-a-ʃ-k-'i-r"", ""b-e-l-a-r-'u-s"", ""n-'e-ɡ-r"", ""t-'u-r-0-k"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""u-k-r-a-'i-n-a"", ""ʕ-u-r-'u-s"", 'ʕ-u-r-u-s', ""a-p-i-ts-'e-r-i"", ""a-r-t-'e-l-i"", ""b-i-d-'i-r-a"", ""b-u-r-'o"", ""ɡ-'a-r-a-0"", ""hʷ-a-n-'eː-r-a"", ""j-'a-ʃː-u-r-i"", 'k-ã-0-t-oː-r-a', ""k-a-r-'a-w-a-t-e"", ""l-'i-t-i-r-a"", ""m-'e-t-r-a"", ""m-'i-t-i-r-a"", ""m-'i-t-r-a"", ""n-'e-ɡ-r-a"", ""p-'e-r-m-a"", ""p-'o-r-m-a"", 'p-a-m-i-d-o-r-o', ""p-a-n-'eː-r-a"", ""p-a-p-0-r-'u-sː-i"", ""p-a-r-'a-z-n-i-k'-e"", ""p-ẽ-0-s-i-a-n-'e-r-i"", ""p-i-s-k-u-0-t-'u-r-a"", ""qː-a-r-'oː-0-0"", ""qː-a-r-0-'oː-ɬ-e"", ""r-a-ʃː-'o-t-e"", ""r-ẽ-ʔ-'u-0"", ""ʃː-'i-p-i-r-i"", ""ʃː-'o-p-i-r-i"", ""ʃː-i-p-a-n-0-'e-r-i"", ""t-'o-χ-t-o-r-o"", ""t-e-t-r-'a-t-i"", ""t-i-t-r-'a-t-i"", ""t-u-r-u-b-'a"", ""ʕ-0-eː-r-a-p-u-l-'a-0""]"
152,Akhvakh,r,u,1,"[""p-u-r-ʒ-'i-0-0""]"
153,Akhvakh,r,ʁ,1,"[""k-a-ʁ-0-'a""]"
154,Akhvakh,rʲ,'i,1,"[""k-'i-r-ʕ-a-l-i-0""]"
155,Akhvakh,rʲ,l,2,"[""l-e-z-'e-0-0"", ""l-e-z-'e-0-k-a""]"
156,Akhvakh,rʲ,r,14,"[""k-a-r-'eː-0-0-tsː"", 'k-a-r-eː-0-0-tsː', ""a-w-'a-r-i-j-a"", ""hʷ-a-n-'a-r-i"", ""k-'i-r-i-ʕ-a-l-i-0"", ""k-a-0-s-0-0-'a-r-0-0-a"", ""k-i-r-'i-m-d-i-ʃː-i-0"", ""l-'a-ɡ-i-r-i"", ""l-a-t-a-r-'e-0-0"", ""l-a-t-a-r-'e-j-a"", ""p-a-n-'a-r-i"", ""r-e-z-'e-0-0"", ""r-e-z-'e-0-k-a"", 's-u-χ-a-r-i']"
157,Akhvakh,s,s,8,"[""b-e-l-a-r-'u-s"", ""ʕ-u-r-'u-s"", 'ʕ-u-r-u-s', ""a-w-'a-0-s-i"", ""d-'a-s-k-a"", ""i-s-p-'i-tʃ-k-a"", ""k-a-s-t-'u-0"", 's-u-χ-a-r-i']"
158,Akhvakh,s,sː,11,"[""l-a-p-sː-'a-0"", ""p-a-l-'a-sː-i"", ""p-a-p-0-r-'u-sː-i"", ""sː-'o-t-i-χː-e"", ""sː-'u-d-a"", ""sː-'u-d-i"", ""sː-a-ʒ-'i-0"", ""sː-ẽ-t-'e-0"", ""sː-u-d-'i-j-a"", ""u-t-0-'u-sː-k-a"", ""z-'a-k-i-sː-i""]"
159,Akhvakh,s,tʃ,1,"[""tʃ-'a-k-a-0""]"
160,Akhvakh,sʲ,s,4,"[""p-'e-0-s-i-j-a"", ""p-a-s-'a-k-e"", ""p-ẽ-0-s-i-a-n-'e-r-i"", ""p-i-0-s-'i-j-a""]"
161,Akhvakh,sʲ,sː,3,"['a-sː-e-t-i-n', 'a-sː-e-t-i-n', ""sː-'i-m-i-tʃ-k-a""]"
162,Akhvakh,sʲ,tʃː,1,"[""tʃː-'i-t-i-0""]"
163,Akhvakh,t,0,2,"[""k-a-ʁ-0-'a"", ""p-'o-tʃ-0-i""]"
164,Akhvakh,t,t,47,"[""k-i-t-'a-j-e-tsː"", ""k-i-t-'a-j-0-tsː"", ""k-i-t-'a-j-0-tsː"", ""k-i-t-'a-j"", ""t-'u-r-0-k"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-a-t-'a-r"", ""t-u-r-k-m-'e-n"", ""t-u-r-k-m-'e-n"", ""a-l-p-a-w-'i-t-i"", ""a-r-t-'e-l-i"", ""b-a-t-u-ʃː-'i-k'-a"", ""k-'e-t-o"", 'k-ã-0-t-oː-r-a', 'k-a-0-t-u-ʃ-k-a', 'k-a-0-t-u-ʃː-i-0-0', ""k-a-z-'eː-t-e"", ""k-a-z-'i-j-a-t-e"", ""k-e-m-0-'e-t-i"", ""l-'i-t-i-r-a"", ""l-a-p-'a-t-i-k-a"", ""l-a-p-'a-t-k-a"", ""l-a-t-a-r-'e-0-0"", ""l-a-t-a-r-'e-j-a"", ""m-'e-t-r-a"", ""m-'i-t-i-r-a"", ""m-'i-t-r-a"", ""m-i-n-'u-t-i"", ""p-a-0-t-'u"", ""p-i-s-k-u-0-t-'u-r-a"", ""r-a-ʃː-'o-t-e"", ""sː-'o-t-i-χː-e"", ""sː-i-m-'i-0-t-i"", ""t-'o-k-i"", ""t-'o-l-i"", ""t-'o-χ-t-o-r-o"", ""t-e-t-r-'a-t-i"", ""t-i-l-m-'a-tʃ-i"", ""t-i-t-r-'a-t-i"", ""t-u-0-k-'i"", ""t-u-r-u-b-'a"", ""tʃ-i-χ-'o-t-k-a"", ""u-t-0-'u-sː-k-a"", ""w-a-l-'e-t-i"", ""χ-'aː-ʕ-a-t-e""]"
165,Akhvakh,t,t',2,"[""p-a-l-a-t'-i-n-'o"", ""t'-'u-p'-i-l-i""]"
166,Akhvakh,ts,0,1,"[""tʃː-'i-t-i-0""]"
167,Akhvakh,ts,s,1,"[""k-a-0-s-0-0-'a-r-0-0-a""]"
168,Akhvakh,ts,sː,1,"[""sː-i-m-'i-0-t-i""]"
169,Akhvakh,ts,ts,7,"['a-m-e-r-i-k-ã-0-0-ts', ""n-'e-m-0-ts"", ""ts-i-ɡ-'a-0"", ""a-p-i-ts-'e-r-i"", ""m-i-l-'i-ts-0-0-a"", ""n-'e-m-0-ts-a"", ""u-tʃ-'i-t-ẽ-0-0-0-ts-a""]"
170,Akhvakh,ts,ts'ː,1,"[""p-a-l-a-t-'i-0-ts'ː-a""]"
171,Akhvakh,ts,tsː,7,"[""k-a-r-'eː-0-0-tsː"", 'k-a-r-eː-0-0-tsː', ""k-i-t-'a-j-e-tsː"", ""k-i-t-'a-j-0-tsː"", ""k-i-t-'a-j-0-tsː"", ""tsː-i-ɡ-'a-n"", ""tsː-ĩ-ɡ-'a-0""]"
172,Akhvakh,tɕ,tʃ,20,"[""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""tʃ-a-tʃ-'a-n"", ""u-tʃ-'i-tɬː-l-i"", ""b-'o-tʃ-i-k-a"", ""i-s-p-'i-tʃ-k-a"", ""k-e-0-p-'e-tʃ-i"", ""k-i-0-p-'i-tʃ-i"", ""l-'a-0-p-o-tʃ-k-a"", ""p-'e-tʃ-i"", ""p-'o-tʃ-0-i"", ""p-e-tʃ-'a-t-i"", ""p-i-tʃ-'a-t-i"", ""sː-'i-m-i-tʃ-k-a"", ""t-i-l-m-'a-tʃ-i"", ""tʃ-'eː-0-n-i-k'-e"", ""tʃ-i-χ-'o-t-k-a"", ""u-tʃ-'i-t-ẽ-0-0-0-ts-a"", ""u-tʃ-'i-tɬː-l-i""]"
173,Akhvakh,tɕ,tʃ',2,"[""tʃ'-'a-tʃ'-a"", ""tʃ'-'a-tʃ'-a""]"
174,Akhvakh,tʲ,d,1,"[""tʃ-'a-d-i-0""]"
175,Akhvakh,tʲ,t,16,"['a-sː-e-t-i-n', 'a-sː-e-t-i-n', ""p-a-t-'i-0-k-a"", ""k-a-r-'a-w-a-t-e"", ""k-a-s-t-'u-0"", ""p-a-l-a-t-'i-0-ts'ː-a"", ""p-e-tʃ-'a-t-i"", ""p-i-tʃ-'a-t-i"", ""sː-ẽ-t-'e-0"", ""t-'u-k-i"", ""t-'u-p-i"", 't-e-l-e-ɡ-a-r-0-a', ""t-e-t-r-'a-t-i"", ""t-i-t-r-'a-t-i"", ""tʃː-'i-t-i-0"", ""u-tʃ-'i-t-ẽ-0-0-0-ts-a""]"
176,Akhvakh,tʲ,tɬː,2,"[""u-tʃ-'i-tɬː-l-i"", ""u-tʃ-'i-tɬː-l-i""]"
177,Akhvakh,v,w,6,"[""a-w-'a-0-s-i"", ""a-w-'a-r-i-j-a"", ""k-a-r-'a-w-a-t-e"", ""w-'a-ɡ-u-0"", ""w-a-l-'e-t-i"", ""z-w-a-n-o-k-'i""]"
178,Akhvakh,vʲ,b,1,"[""b-i-d-'i-r-a""]"
179,Akhvakh,vʲ,w,1,"[""a-l-p-a-w-'i-t-i""]"
180,Akhvakh,x,k,1,"[""tʃ-'a-k-a-0""]"
181,Akhvakh,x,χ,3,"['s-u-χ-a-r-i', ""tʃ-i-χ-'o-t-k-a"", ""χ-'aː-ʕ-a-t-e""]"
182,Akhvakh,x,χː,1,"[""u-χː-a-d-n-'oː-0""]"
183,Akhvakh,x,χːʷ,2,"[""χːʷ-'a-ʒ-0-0-0-0"", 'χːʷ-a-ʒ-a-i-n-i']"
184,Akhvakh,z,z,7,"[""l-e-z-ɡ-'i-n"", ""l-e-z-ɡ-'i-n"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""u-z-b-'e-k"", ""z-'a-k-i-sː-i"", ""z-w-a-n-o-k-'i""]"
185,Akhvakh,zʲ,z,7,"[""k-a-z-'eː-t-e"", ""k-a-z-'i-j-a-t-e"", ""l-e-z-'e-0-0"", ""l-e-z-'e-0-k-a"", ""p-a-r-'a-z-n-i-k'-e"", ""r-e-z-'e-0-0"", ""r-e-z-'e-0-k-a""]"
186,Akhvakh,zʲ,ʒ,2,"[""χːʷ-'a-ʒ-0-0-0-0"", 'χːʷ-a-ʒ-a-i-n-i']"
187,Akhvakh,ɕː,ʃː,3,"[""j-'a-ʃː-u-r-i"", ""j-a-ʃː-'i-k-i"", ""r-a-ʃː-'o-t-e""]"
188,Akhvakh,ɡ,ɡ,3,"[""ts-i-ɡ-'a-0"", ""tsː-i-ɡ-'a-n"", ""tsː-ĩ-ɡ-'a-0""]"
189,Akhvakh,ʃ,tʃ,1,"[""tʃ-'a-d-i-0""]"
190,Akhvakh,ʃ,ʃ,5,"[""b-a-ʃ-k-'i-r"", ""i-ʃ-k-'a-p-i"", 'k-a-0-t-u-ʃ-k-a', ""m-a-ʃ-'i-n-a"", ""p-a-ʃ-l-'i-qː-i""]"
191,Akhvakh,ʃ,ʃː,9,"[""b-a-t-u-ʃː-'i-k'-a"", 'k-a-0-t-u-ʃː-i-0-0', ""k-i-n-'i-ʃː-i-k'-a"", ""k-i-r-'i-m-d-i-ʃː-i-0"", ""ʃː-'i-p-i-r-i"", ""ʃː-'i-p-r-i"", ""ʃː-'o-p-i-r-i"", 'ʃː-e-n-e-l-o', ""ʃː-i-p-a-n-0-'e-r-i""]"
192,Akhvakh,ʐ,ʒ,3,"[""b-'a-d-r-a-ʒ-a-0"", ""p-u-r-ʒ-'i-0-0"", ""sː-a-ʒ-'i-0""]"
193,Andi, ɕː,ʃ,1,['j-a-ʃ-0-k-a']
194,Andi,'a,0,1,['p-o-r-o-s-t-i-n-0']
195,Andi,'a,a,45,"['k-a-ʁ-a-r-0-0', 'k-a-ʁ-a-r-0-0', 'a-j-r-i-p-l-a-n', 'a-kː-a-ts-i-0-0', 'a-l-m-a-sː-i', 'a-t-i-s-t-a-t-i', 'b-a-n-k-a', ""b-a-ʃ-m-a-q'-i"", 'b-u-ʁ-a-0', 'd-i-w-a-n', 'ɡ-a-r-a-m', 'i-s-p-a-r-a-w-k-a', 'i-s-t-a-k-a-n', 'j-a-ʃ-0-k-a', 'k-a-r-a-w-a-t', 'k-w-i-t-a-n-ts-i-ʔ-i', ""k'-e-n-a-z-i"", 'l-a-s-t-i-ʒ', 'm-a-j-k-a', ""m-a-r-k'-a"", 'm-a-r-m-a-l-a-t-i', 'm-i-l-j-a-r-d', 'p-a-l-a-r-sː-i', 'p-a-l-a-ʃ-i', 'p-i-r-j-a-n-i-k', 'p-u-l-a-n', 'q-a-m-a-n', 'r-e-k-a-m-i-n-d-a-ts-i-0-0', 's-a-b-r-a-n-i-j-a', 's-a-r-ʒ-m-u', 'ʃː-i-ɡ-a-l-a-t-i', 't-a-l-m-a-tʃ-i', 't-a-m-a-k-o', 't-a-r-a', 't-a-r-a-k-a-n', 't-e-t-r-a-d-i', 'tʃ-a-j', ""tʃ-a-j-n-i-k'-i"", 'tʃ-a-k-a-r', 'tʃ-a-m-a-d-a-n', 'tʃ-a-r-m-a', 'u-m-i-w-a-lʲ-n-i-k-i', 'z-a-r-p-i', 'z-a-s-e-d-a-n-i-0-0', 'χ-a-l-a-t-i']"
196,Andi,'a,e,3,"['p-e-ʃ-e-t-i', 'p-i-n-ʒ-e-k-i', 's-i-ɡ-e-r-k-a']"
197,Andi,'a,i,1,['m-i-d-i-l']
198,Andi,'a,o,3,"['b-o-z-i', 'b-u-r-o-w', 'k-o-ʃː-i']"
199,Andi,'a,u,1,['sː-u-m-a-ʁ-u-r']
200,Andi,'e,0,1,['m-o-n-p-a-sː-i-0']
201,Andi,'e,a,1,['i-ʃ-t-a-m-p-i-l']
202,Andi,'e,e,16,"['a-b-0-s-e-r', 'b-i-l-e-t-i', 'b-u-l-u-t-e-n', 'k-e-n-p-e-t-i', 'k-e-p-e-0-kː-i', 'k-i-l-a-m-e-t-r-a', 'k-u-p-e-s-i', 'm-i-l-l-i-m-e-t-r-a', 'o-b-j-a-w-l-e-n-i-0-0', 'p-a-l-a-t-e-n-ts-a', 'p-e-ʃ-i', ""p-i-s-t'-o-l-e-t-i"", 'p-o-w-e-s-0-k-a', 's-a-n-t-i-m-e-t-r-a', 's-e-t-k-a', 't-e-l']"
203,Andi,'e,i,2,"['k-a-z-i-j-a-t-i', 's-i-m-i-ʃ-k-a']"
204,Andi,'i,i,10,"['a-b-t-a-m-a-b-i-l', 'k-a-m-u-n-i-z-0-i', 'k-i-r-p-i-tʃ-i', 'l-i-t-r-a', 'm-a-ʃ-i-n-a', ""m-u-ʒ-i-k'-i"", 'p-a-m-i-l-i-j-a', 's-a-ts-i-a-l-i-z-m', 'tʃ-i-n', 'χ-i-n-a']"
205,Andi,'i,l,1,['s-a-l-a-z-o-l']
206,Andi,'i,u,2,"['a-r-ʃː-u-n', ""b-a-ʃ-l-u-q'-i""]"
207,Andi,'o,0,1,['z-o-w-0-t-i']
208,Andi,'o,a,3,"['m-i-l-j-a-n', 'p-a-t-u-r-m-a-n', ""q'-i-r-a-l""]"
209,Andi,'o,e,2,"['ʃː-e-t-i', 'p-u-l-i-m-e-t-i']"
210,Andi,'o,i,1,['tʃ-a-t-i-r']
211,Andi,'o,o,16,"['tʃ-o-r-t-i', 'b-a-l-o-n', 'b-o-m-b-a', 'k-a-l-χ-o-z-i', ""p-i-s-t'-o-l"", 'p-o-m-i-d-o-r', 'p-o-ʃ-0-i', 'p-o-ʃ-i-tʃ-i', 'p-u-t-o-w-k-a', 't-a-l-o-n', 'tʃ-i-χ-o-t-k-a', ""u-s-t'-o-l"", 'u-ʃ-k-o-l-0', 'z-a-b-a-s-t-o-w-k-a', 'z-a-b-o-r', 'χ-o-r-o-m']"
